area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2016,kg,133843083.7858
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2016,kg,89228722.5239
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2016,kt,9.9904
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2016,kt,7.0108
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2016,kt,1.5774
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2016,kt,1.4022
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2016,kt,2.9796
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2016,kg,65705503.2099
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2016,kg,19711650.963
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2016,kg,13141100.642
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2016,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2016,kt,1.0325
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2016,kt,0.2323
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2016,kt,0.2065
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2016,kt,0.4388
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2017,An,34936000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2017,kt,12.4302
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2017,kt,285.8076
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2017,kt,279.176
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2017,kg,68210616.292
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2017,kt,6.6316
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2017,kt,0.6694
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2017,kt,0.6595
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2017,kt,0.0099
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2017,kg,457781510.508
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2017,kg,137334453.1524
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2017,kg,91556302.1016
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2017,kt,10.251
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2017,kt,7.1937
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2017,kt,1.6186
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2017,kt,1.4387
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2017,kt,3.0573
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2017,kg,67424434.105
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2017,kg,20227330.2315
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2017,kg,13484886.821
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2017,kt,2
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2017,kt,1.0595
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2017,kt,0.2384
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2017,kt,0.2119
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2017,kt,0.4503
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2018,An,33885000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2018,kt,12.0564
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2018,kt,277.1999
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2018,kt,270.768
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2018,kg,66154727.6032
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2018,kt,6.4319
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2018,kt,0.6492
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2018,kt,0.6396
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2018,kt,0.0096
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2018,kg,444022870.8218
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2018,kg,133206861.2465
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2018,kg,88804574.1644
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2018,kt,9.9429
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2018,kt,6.9775
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2018,kt,1.5699
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2018,kt,1.3955
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2018,kt,2.9654
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2018,kg,65392267.2088
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2018,kg,19617680.1626
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2018,kg,13078453.4418
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2018,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2018,kt,1.0276
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2018,kt,0.2312
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2018,kt,0.2055
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2018,kt,0.4367
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2019,An,33691000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2019,kt,11.9878
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2019,kt,275.5896
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2019,kt,269.195
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2019,kg,65766582.643
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2019,kt,6.3946
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2019,kt,0.6454
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2019,kt,0.6358
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2019,kt,0.0095
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2019,kg,441512454.057
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2019,kg,132453736.2171
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2019,kg,88302490.8114
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2019,kt,9.8867
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2019,kt,6.9381
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2019,kt,1.5611
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2019,kt,1.3876
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2019,kt,2.9487
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2019,kg,65008658.9567
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2019,kg,19502597.687
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2019,kg,13001731.7913
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2019,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2019,kt,1.0216
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2019,kt,0.2299
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2019,kt,0.2043
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2019,kt,0.4342
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2020,An,32809000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2020,kt,11.6742
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2020,kt,268.363
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2020,kt,262.136
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2020,kg,64040042.6523
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2020,kt,6.227
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2020,kt,0.6284
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2020,kt,0.6191
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2020,kt,0.0093
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2020,kg,429970369.8728
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2020,kg,128991110.9618
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2020,kg,85994073.9746
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2020,kt,9.6283
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2020,kt,6.7567
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2020,kt,1.5203
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2020,kt,1.3513
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2020,kt,2.8716
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2020,kg,63302048.8831
